order_id,user_id,username,dish_id,dish_name,category,quantity,unit_price,line_total,order_total_price,calories,weekday,hour,time_of_day,diet_types,allergens,favorite_categories,preferred_budget,preferred_calories,sweet_tooth,dish_allergens,dish_diets,created_at
5928,404,user_4,35,Запеканка овощная,main,1,170.0,170.0,470.0,280,wednesday,14,lunch,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,highProtein,vegetarian",2026-03-20T06:33:14.439415
5928,404,user_4,63,Морс клюквенный,drink,1,60.0,60.0,470.0,80,wednesday,14,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-20T06:33:14.439415
5929,404,user_4,26,Плов с курицей,main,1,210.0,210.0,390.0,470,tuesday,14,lunch,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree",2026-01-27T06:09:14.439415
5929,404,user_4,2,Салат Цезарь,salad,1,180.0,180.0,390.0,220,tuesday,14,lunch,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-01-27T06:09:14.439415
5930,404,user_4,36,Пюре с говядиной,main,1,210.0,210.0,410.0,445,wednesday,11,lunch,,soy,"snack,salad",187.49,231,0,milk,"glutenFree,halal,highProtein",2026-03-16T03:55:14.439415
5930,404,user_4,48,Капустный салат,salad,1,90.0,90.0,410.0,100,wednesday,11,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-16T03:55:14.439415
5930,404,user_4,67,Капучино,drink,1,110.0,110.0,410.0,120,wednesday,11,lunch,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-16T03:55:14.439415
5931,404,user_4,13,Пшённая каша с тыквой,breakfast,2,105.0,210.0,210.0,215,sunday,9,breakfast,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-19T02:02:14.439415
5932,404,user_4,19,Солянка мясная,soup,1,170.0,170.0,620.0,310,monday,14,lunch,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,lactoseFree",2026-01-22T06:36:14.439415
5932,404,user_4,31,Тефтели с рисом,main,2,190.0,380.0,620.0,420,monday,14,lunch,,soy,"snack,salad",187.49,231,0,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-01-22T06:36:14.439415
5932,404,user_4,66,Кофе американо,drink,1,70.0,70.0,620.0,10,monday,14,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-22T06:36:14.439415
5933,404,user_4,6,Рисовая каша,breakfast,1,100.0,100.0,340.0,230,saturday,7,breakfast,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-28T23:40:14.439415
5933,404,user_4,67,Капучино,drink,1,110.0,110.0,340.0,120,saturday,7,breakfast,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-28T23:40:14.439415
5933,404,user_4,60,Мороженое ванильное,dessert,1,130.0,130.0,340.0,240,saturday,7,breakfast,,soy,"snack,salad",187.49,231,0,milk,"glutenFree,halal,lowCalorie,vegetarian",2025-12-28T23:40:14.439415
5934,404,user_4,33,Куриное филе на пару,main,1,200.0,200.0,200.0,290,monday,17,dinner,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-01-07T09:43:14.439415
5935,404,user_4,23,Чечевичный суп,soup,1,125.0,125.0,520.0,200,saturday,11,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-06T03:15:14.439415
5935,404,user_4,26,Плов с курицей,main,1,210.0,210.0,520.0,470,saturday,11,lunch,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree",2026-02-06T03:15:14.439415
5935,404,user_4,60,Мороженое ванильное,dessert,1,130.0,130.0,520.0,240,saturday,11,lunch,,soy,"snack,salad",187.49,231,0,milk,"glutenFree,halal,lowCalorie,vegetarian",2026-02-06T03:15:14.439415
5935,404,user_4,62,Компот из сухофруктов,drink,1,55.0,55.0,520.0,90,saturday,11,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-06T03:15:14.439415
5936,404,user_4,35,Запеканка овощная,main,1,170.0,170.0,410.0,280,monday,18,dinner,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,highProtein,vegetarian",2026-02-20T11:03:14.439415
5936,404,user_4,42,Салат Цезарь с курицей,salad,1,180.0,180.0,410.0,295,monday,18,dinner,,soy,"snack,salad",187.49,231,0,"eggs,fish,gluten,milk",halal,2026-02-20T11:03:14.439415
5936,404,user_4,63,Морс клюквенный,drink,1,60.0,60.0,410.0,80,monday,18,dinner,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-20T11:03:14.439415
5937,404,user_4,27,Гречка с курицей,main,1,180.0,180.0,595.0,405,saturday,14,lunch,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2025-12-27T06:30:14.439415
5937,404,user_4,2,Салат Цезарь,salad,2,180.0,360.0,595.0,220,saturday,14,lunch,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie",2025-12-27T06:30:14.439415
5937,404,user_4,62,Компот из сухофруктов,drink,1,55.0,55.0,595.0,90,saturday,14,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-27T06:30:14.439415
5938,404,user_4,13,Пшённая каша с тыквой,breakfast,2,105.0,210.0,260.0,215,sunday,10,breakfast,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-02-07T02:40:14.439415
5938,404,user_4,3,Компот,drink,1,50.0,50.0,260.0,90,sunday,10,breakfast,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-07T02:40:14.439415
5939,404,user_4,12,Запеканка творожная,breakfast,1,140.0,140.0,195.0,300,sunday,9,breakfast,,soy,"snack,salad",187.49,231,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-03-30T01:43:14.439415
5939,404,user_4,62,Компот из сухофруктов,drink,1,55.0,55.0,195.0,90,sunday,9,breakfast,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-30T01:43:14.439415
5940,404,user_4,33,Куриное филе на пару,main,1,200.0,200.0,400.0,290,monday,14,lunch,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2025-12-15T06:19:14.439415
5940,404,user_4,49,Свекольный салат с орехами,salad,1,140.0,140.0,400.0,190,monday,14,lunch,,soy,"snack,salad",187.49,231,0,nuts,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-15T06:19:14.439415
5940,404,user_4,63,Морс клюквенный,drink,1,60.0,60.0,400.0,80,monday,14,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-15T06:19:14.439415
5941,404,user_4,26,Плов с курицей,main,1,210.0,210.0,440.0,470,saturday,18,dinner,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree",2026-01-15T10:15:14.439415
5941,404,user_4,45,Винегрет,salad,2,115.0,230.0,440.0,160,saturday,18,dinner,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-15T10:15:14.439415
5942,404,user_4,37,Картофель запечённый с курицей,main,1,185.0,185.0,235.0,410,monday,13,lunch,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree",2026-02-05T05:55:14.439415
5942,404,user_4,3,Компот,drink,1,50.0,50.0,235.0,90,monday,13,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-05T05:55:14.439415
5943,404,user_4,32,Рыба запечённая с овощами,main,1,245.0,245.0,460.0,360,wednesday,14,lunch,,soy,"snack,salad",187.49,231,0,fish,"glutenFree,halal,highProtein,lactoseFree",2026-01-15T06:25:14.439415
5943,404,user_4,48,Капустный салат,salad,2,90.0,180.0,460.0,100,wednesday,14,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-15T06:25:14.439415
5943,404,user_4,64,Чай чёрный,drink,1,35.0,35.0,460.0,5,wednesday,14,lunch,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-15T06:25:14.439415
5944,404,user_4,33,Куриное филе на пару,main,2,200.0,400.0,695.0,290,saturday,20,dinner,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-03-28T12:40:14.439415
5944,404,user_4,46,Салат с тунцом,salad,1,185.0,185.0,695.0,235,saturday,20,dinner,,soy,"snack,salad",187.49,231,0,"eggs,fish","diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-03-28T12:40:14.439415
5944,404,user_4,67,Капучино,drink,1,110.0,110.0,695.0,120,saturday,20,dinner,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-28T12:40:14.439415
5945,404,user_4,39,Котлета из индейки с булгуром,main,1,215.0,215.0,215.0,390,friday,20,dinner,,soy,"snack,salad",187.49,231,0,gluten,"halal,highProtein,lactoseFree",2026-03-26T12:46:14.439415
5946,404,user_4,20,Суп с фрикадельками,soup,1,150.0,150.0,575.0,270,sunday,15,lunch,,soy,"snack,salad",187.49,231,0,eggs,"diabetic,glutenFree,halal,lactoseFree",2026-01-27T07:24:14.439415
5946,404,user_4,2,Салат Цезарь,salad,1,180.0,180.0,575.0,220,sunday,15,lunch,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-01-27T07:24:14.439415
5946,404,user_4,32,Рыба запечённая с овощами,main,1,245.0,245.0,575.0,360,sunday,15,lunch,,soy,"snack,salad",187.49,231,0,fish,"glutenFree,halal,highProtein,lactoseFree",2026-01-27T07:24:14.439415
5947,404,user_4,38,Рис с овощами,main,1,160.0,160.0,365.0,300,tuesday,19,dinner,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-01-26T12:07:14.439415
5947,404,user_4,43,Греческий салат,salad,1,170.0,170.0,365.0,215,tuesday,19,dinner,,soy,"snack,salad",187.49,231,0,"milk,seafood","diabetic,glutenFree,halal,lowCalorie",2026-01-26T12:07:14.439415
5947,404,user_4,65,Чай зелёный,drink,1,35.0,35.0,365.0,5,tuesday,19,dinner,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-26T12:07:14.439415
5948,404,user_4,37,Картофель запечённый с курицей,main,1,185.0,185.0,295.0,410,sunday,19,dinner,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree",2025-12-10T11:44:14.439415
5948,404,user_4,67,Капучино,drink,1,110.0,110.0,295.0,120,sunday,19,dinner,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-10T11:44:14.439415
5949,404,user_4,6,Рисовая каша,breakfast,1,100.0,100.0,155.0,230,saturday,10,breakfast,,soy,"snack,salad",187.49,231,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-17T02:46:14.439415
5949,404,user_4,62,Компот из сухофруктов,drink,1,55.0,55.0,155.0,90,saturday,10,breakfast,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-17T02:46:14.439415
5950,404,user_4,41,Курица с тушёной капустой,main,1,175.0,175.0,290.0,350,friday,17,dinner,,soy,"snack,salad",187.49,231,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-03T09:23:14.439415
5950,404,user_4,45,Винегрет,salad,1,115.0,115.0,290.0,160,friday,17,dinner,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-03T09:23:14.439415
5951,404,user_4,34,Овощное рагу,main,2,165.0,330.0,330.0,260,sunday,17,dinner,,soy,"snack,salad",187.49,231,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-01T09:17:14.439415
5952,404,user_4,32,Рыба запечённая с овощами,main,1,245.0,245.0,385.0,360,sunday,15,lunch,,soy,"snack,salad",187.49,231,0,fish,"glutenFree,halal,highProtein,lactoseFree",2026-01-14T07:21:14.439415
5952,404,user_4,49,Свекольный салат с орехами,salad,1,140.0,140.0,385.0,190,sunday,15,lunch,,soy,"snack,salad",187.49,231,0,nuts,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-14T07:21:14.439415
5953,405,user_5,22,Уха,soup,1,160.0,160.0,565.0,215,sunday,12,lunch,,,"drink,soup",164.87,262,1,fish,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-03T05:02:14.439415
5953,405,user_5,34,Овощное рагу,main,1,165.0,165.0,565.0,260,sunday,12,lunch,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-03T05:02:14.439415
5953,405,user_5,60,Мороженое ванильное,dessert,1,130.0,130.0,565.0,240,sunday,12,lunch,,,"drink,soup",164.87,262,1,milk,"glutenFree,halal,lowCalorie,vegetarian",2026-01-03T05:02:14.439415
5953,405,user_5,67,Капучино,drink,1,110.0,110.0,565.0,120,sunday,12,lunch,,,"drink,soup",164.87,262,1,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-03T05:02:14.439415
5954,405,user_5,62,Компот из сухофруктов,drink,1,55.0,55.0,205.0,90,friday,7,breakfast,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-06T23:19:14.439415
5954,405,user_5,51,Сэндвич с курицей,snack,1,150.0,150.0,205.0,330,friday,7,breakfast,,,"drink,soup",164.87,262,1,gluten,"halal,lactoseFree",2026-03-06T23:19:14.439415
5955,405,user_5,9,Блинчики с творогом,breakfast,1,150.0,150.0,150.0,360,saturday,8,breakfast,,,"drink,soup",164.87,262,1,"eggs,gluten,milk","halal,highProtein,vegetarian",2025-12-12T00:11:14.439415
5956,405,user_5,36,Пюре с говядиной,main,1,210.0,210.0,435.0,445,monday,12,lunch,,,"drink,soup",164.87,262,1,milk,"glutenFree,halal,highProtein",2026-03-10T04:37:14.439415
5956,405,user_5,47,Салат с курицей и овощами,salad,1,175.0,175.0,435.0,210,monday,12,lunch,,,"drink,soup",164.87,262,1,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-03-10T04:37:14.439415
5956,405,user_5,3,Компот,drink,1,50.0,50.0,435.0,90,monday,12,lunch,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-10T04:37:14.439415
5957,405,user_5,33,Куриное филе на пару,main,1,200.0,200.0,260.0,290,sunday,13,lunch,,,"drink,soup",164.87,262,1,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-03-22T06:06:14.439415
5957,405,user_5,63,Морс клюквенный,drink,1,60.0,60.0,260.0,80,sunday,13,lunch,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-22T06:06:14.439415
5958,405,user_5,25,Говяжья котлета с гречкой,main,1,205.0,205.0,205.0,440,sunday,15,lunch,,,"drink,soup",164.87,262,1,eggs,"glutenFree,halal,highProtein,lactoseFree",2025-12-14T07:55:14.439415
5959,405,user_5,19,Солянка мясная,soup,1,170.0,170.0,520.0,310,tuesday,19,dinner,,,"drink,soup",164.87,262,1,,"glutenFree,halal,lactoseFree",2026-03-20T11:39:14.439415
5959,405,user_5,41,Курица с тушёной капустой,main,2,175.0,350.0,520.0,350,tuesday,19,dinner,,,"drink,soup",164.87,262,1,,"glutenFree,halal,highProtein,lactoseFree",2026-03-20T11:39:14.439415
5960,405,user_5,40,Лазанья мясная,main,1,250.0,250.0,475.0,540,monday,18,dinner,,,"drink,soup",164.87,262,1,"gluten,milk","halal,highProtein",2026-01-03T10:52:14.439415
5960,405,user_5,47,Салат с курицей и овощами,salad,1,175.0,175.0,475.0,210,monday,18,dinner,,,"drink,soup",164.87,262,1,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-03T10:52:14.439415
5960,405,user_5,3,Компот,drink,1,50.0,50.0,475.0,90,monday,18,dinner,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-03T10:52:14.439415
5961,405,user_5,21,Рассольник,soup,2,135.0,270.0,515.0,230,tuesday,14,lunch,,,"drink,soup",164.87,262,1,gluten,"diabetic,halal,lactoseFree,lowCalorie",2026-03-03T06:17:14.439415
5961,405,user_5,41,Курица с тушёной капустой,main,1,175.0,175.0,515.0,350,tuesday,14,lunch,,,"drink,soup",164.87,262,1,,"glutenFree,halal,highProtein,lactoseFree",2026-03-03T06:17:14.439415
5961,405,user_5,66,Кофе американо,drink,1,70.0,70.0,515.0,10,tuesday,14,lunch,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-03T06:17:14.439415
5962,405,user_5,31,Тефтели с рисом,main,1,190.0,190.0,190.0,420,thursday,20,dinner,,,"drink,soup",164.87,262,1,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-03-07T12:29:14.439415
5963,405,user_5,11,Омлет с овощами,breakfast,1,125.0,125.0,235.0,270,sunday,8,breakfast,,,"drink,soup",164.87,262,1,"eggs,seafood","diabetic,glutenFree,halal,lactoseFree",2025-12-31T00:58:14.439415
5963,405,user_5,67,Капучино,drink,1,110.0,110.0,235.0,120,sunday,8,breakfast,,,"drink,soup",164.87,262,1,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-31T00:58:14.439415
5964,405,user_5,27,Гречка с курицей,main,1,180.0,180.0,470.0,405,wednesday,13,lunch,,,"drink,soup",164.87,262,1,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-01-11T05:42:14.439415
5964,405,user_5,2,Салат Цезарь,salad,1,180.0,180.0,470.0,220,wednesday,13,lunch,,,"drink,soup",164.87,262,1,milk,"diabetic,glutenFree,halal,lowCalorie",2026-01-11T05:42:14.439415
5964,405,user_5,67,Капучино,drink,1,110.0,110.0,470.0,120,wednesday,13,lunch,,,"drink,soup",164.87,262,1,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-11T05:42:14.439415
5965,405,user_5,4,Овсяная каша на молоке,breakfast,1,95.0,95.0,155.0,220,saturday,10,breakfast,,,"drink,soup",164.87,262,1,"gluten,milk","diabetic,halal,lowCalorie,vegetarian",2025-12-20T02:40:14.439415
5965,405,user_5,63,Морс клюквенный,drink,1,60.0,60.0,155.0,80,saturday,10,breakfast,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-20T02:40:14.439415
5966,405,user_5,14,Борщ со сметаной,soup,1,135.0,135.0,295.0,260,friday,14,lunch,,,"drink,soup",164.87,262,1,milk,"diabetic,glutenFree,halal,lowCalorie",2026-02-25T06:31:14.439415
5966,405,user_5,38,Рис с овощами,main,1,160.0,160.0,295.0,300,friday,14,lunch,,,"drink,soup",164.87,262,1,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-02-25T06:31:14.439415
5967,405,user_5,17,Суп-пюре из шампиньонов,soup,1,145.0,145.0,360.0,240,thursday,11,lunch,,,"drink,soup",164.87,262,1,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-20T03:22:14.439415
5967,405,user_5,27,Гречка с курицей,main,1,180.0,180.0,360.0,405,thursday,11,lunch,,,"drink,soup",164.87,262,1,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2025-12-20T03:22:14.439415
5967,405,user_5,65,Чай зелёный,drink,1,35.0,35.0,360.0,5,thursday,11,lunch,,,"drink,soup",164.87,262,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-20T03:22:14.439415
5968,405,user_5,25,Говяжья котлета с гречкой,main,1,205.0,205.0,385.0,440,tuesday,19,dinner,,,"drink,soup",164.87,262,1,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-01-30T12:08:14.439415
